INSTITUTION NAME,AGE,INITIAL HIRE DATE,JOB CATEGORY,EMPLOYEE ANNUAL BASE SALARY,EMPLOYEE HOME DEPARTMENT,PRIMARY WORKING TITLE
WSSU,41,"FEB 02, 2009",IT Systems Support Professional,53952.00,Information Technology Services,Technology Support Analyst
WSSU,46,"APR 01, 2008",Accounting Professional,51000.00,Accounting,Accountant
WSSU,53,"AUG 15, 2006",Associate Professor,84129.00,Nursing,Associate Professor
WSSU,45,"AUG 19, 2019",Instructor,60000.00,History Politics and Social Justice,Instructor
WSSU,49,"JAN 01, 2018",Student Affairs / Student Services Professional,55000.00,Summer School,Student Services Specialist
WSSU,59,"JAN 01, 2002",Associate Professor,69808.00,Social Work,Associate Professor
WSSU,56,"AUG 06, 2012",Assistant Professor,67265.00,Health Physical Ed & Sports Studies,Associate Professor
WSSU,62,"AUG 16, 2006",Instructor,59172.00,Therapeutic Recreation,Clinical Instructor
WSSU,41,"AUG 10, 2011",Associate Professor,64873.00,Music,Associate Professor
WSSU,44,"JAN 10, 2020",Custodian / Housekeeper,31200.00,Facilities Management,Building & Environment Tech
WSSU,66,"NOV 01, 2016",General Maintenance Worker,37409.00,Facilities Management,Utilities Plant Operator
WSSU,32,"MAR 10, 2017","Administrative / Office / Clerical Support Staff, Other",36720.00,Academic Affairs,University Program Associate
WSSU,50,"AUG 12, 2010",Custodian / Housekeeper,31700.00,Facilities Management,Building and Environmental Technician
WSSU,42,"APR 03, 2017","Custodian / Housekeeper, Floor Maintenance",31200.00,Student Health Center,Building and Environmental Technician
WSSU,59,"AUG 01, 2017",Police / Public Safety Supervisor,60027.00,Police & Public Safety,Public Safety Supervisor
WSSU,57,"AUG 14, 2012",Assistant Professor,64291.00,Rehabilitation Counseling,Associate Professor
WSSU,44,"DEC 01, 2012",Chief Campus Security Administrator / Police Chief,101000.00,Police & Public Safety,Dir Police & Public Safety
WSSU,45,"SEP 01, 2011",Library Professional,59658.00,Library Services,Librarian
WSSU,41,"MAR 15, 2007",Office / Admin Support / Clerical Manager,46029.00,Graduate Studies,University Program Specialist
WSSU,54,"JUN 01, 2018",Head Coach - Men's Basketball,90000.00,Men s Basketball,Head Basketball Coach
WSSU,28,"OCT 01, 2020",Student Housing Professional,54500.00,Housing & Residence Life,Assistant Director of Housing
WSSU,71,"JAN 01, 2006",Custodian / Housekeeper,32200.00,Facilities Operations,Building Environmental Services Technician
WSSU,52,"OCT 01, 2014",Training Delivery Professional,47800.00,Human Resources,Training Specialist
WSSU,42,"SEP 01, 2004",Head Coach - Women's Volleyball,60450.00,Softball,Head Softball Coach
WSSU,29,"MAR 01, 2020",Academic Advising Professional,41000.00,Admissions,Academic Advisor-Marketing
WSSU,60,"AUG 13, 2007",Professor,85457.00,Education,PROFESSOR
WSSU,49,"FEB 12, 2007",Office / Admin Support / Clerical Manager,67807.00,Marketing & Communications,University Program Specialist
WSSU,50,"OCT 02, 2006",Vehicle Mechanic,35680.00,Facilities Management,Building and Environmental Supervisor
WSSU,64,"JUN 01, 2004","Assoc/Asst Dean, Nursing",146880.51,Nursing,Professor
WSSU,30,"FEB 01, 2020",Administrative Specialist / Coordinator,49500.00,Library Services,Coordinator Library Instructio
WSSU,52,"FEB 12, 2007",Deputy Chief HR Officer,82947.00,Human Resources,Human Resources Director
WSSU,42,"JUN 10, 2020",Technology Transfer Professional,65000.00,Academic Computing,Human Resources Business Systems Analyst
WSSU,62,"AUG 01, 1988",Student Activities Professional,49735.00,Student Affairs,Assistant Director Campus Recreation
WSSU,65,"JUL 01, 2005",Student Admissions / Recruitment Professional,82471.00,Enrollment Management,Director of Graduate Enrollmen
WSSU,53,"SEP 11, 2013","Finance / Budget Professional, Asst/Assoc Athletic Director",57765.00,Athletic Department,Director of Athletics Finance and Business
WSSU,37,"JAN 01, 2017",Assistant Professor,60600.00,Rehabilitation Counseling,Associate Professor
WSSU,60,"APR 01, 1987",IT Client Support Professional,54621.00,Information Technology Services,Technology Support Analyst
WSSU,54,"APR 01, 2016",Media / Public Relations Professional,63138.00,Marketing & Communications,Public Communication Specialist
WSSU,67,"FEB 01, 2005",Associate Professor,67383.00,English,Assistant Professor
WSSU,45,"JUN 18, 2008",Assistant Professor,75012.00,Exercise Physiology,Clinical Assistant Professor
WSSU,34,"AUG 06, 2015",Assistant Professor,72100.00,Mathematics,ASSOCIATE PROFESSOR
WSSU,60,"JUN 14, 2007",Accounting Assistant,41030.00,Accounting,Accounting Tech
WSSU,54,"NOV 01, 2020",Athletics Professional,73673.00,Athletic Department,ASSOCIATE ATHLETIC DIRECTOR
WSSU,39,"AUG 11, 2016",Associate Professor,70216.00,Mathematics,Associate Professor
WSSU,60,"OCT 01, 2004",Custodian / Housekeeper,31200.00,Housing & Residence Life,Building Environmental Services Technician
WSSU,55,"MAR 02, 2007",Nursing Professional,96988.06,Student Health Center,Nurse Practitioner
WSSU,49,"DEC 08, 2015",Assistant Professor,89385.00,Occupational Therapy,Instructor
WSSU,43,"AUG 15, 2008","Assoc/Asst Dean, Arts and Sciences",145000.00,Mathematics,"Associate Dean, STEM, Research & Academic Initiatives"
WSSU,49,"AUG 01, 2013",Accounting Professional,53820.00,Accounting,Accountant
WSSU,61,"AUG 01, 2014",Administrative Specialist / Coordinator,43157.00,Business Services,University Program Associate
WSSU,57,"MAY 15, 2006",Chief Purchasing Officer,85009.00,Finance & Administration,Director of Purchasing
WSSU,45,"AUG 15, 2008",Associate Professor,80473.00,Computer Science,Associate Professor
WSSU,61,"JAN 17, 2007",IT Database Professional,75396.00,Finance Systems,Business and Technology Application Specialist
WSSU,40,"FEB 01, 2014",Audit Professional,81077.00,Office of Internal Audit,Audit Manager
WSSU,29,"MAR 01, 2020",Office / Admin Support / Clerical Manager,60000.00,Police & Public Safety,University Program Specialist
WSSU,61,"AUG 01, 2015",Trades Helper,38291.00,Facilities Management,Facility Maintenance Technician Mechanical Trade
WSSU,46,"FEB 15, 2013",Sponsored Contracts / Grants Administration Professional,53820.00,Accounting,Accountant
WSSU,63,"JUN 10, 2016",Custodian / Housekeeper,31200.00,Facilities Management,Building Environmental ServicesTechnician
WSSU,52,"AUG 07, 2014",Assistant Professor,74631.00,Exercise Physiology,Visiting Assistant Professor
WSSU,62,"DEC 01, 2014","Administrative / Office / Clerical Support Staff, Other",41000.00,Academic Affairs,University Program Specialist
WSSU,38,"JUL 15, 2014","Director, Subdivision/Unit/Program AD",91479.00,University Advancement,Director of Development
WSSU,35,"JUL 10, 2018",Assistant Coach - Women's Basketball,42750.00,Women s Basketball,Assistant Women's Basketball Coach
WSSU,32,"FEB 01, 2011",Accounting Professional,68340.00,Budget & Analysis,Accountant
WSSU,57,"JAN 01, 2006",Office / Admin Support / Clerical Manager,35086.00,Registrar,Administrative Support Associate
WSSU,63,"SEP 01, 1993",IT Technical Support/Paraprofessional,72102.00,Computer Science,Director of Academic Computing Center
WSSU,24,"AUG 01, 2018",Police / Public Safety Professional,40000.00,Police & Public Safety,Public Safety Officer
WSSU,69,"OCT 16, 2006",Office / Admin Support / Clerical Manager,32628.00,Chancellor s Office,Administrative Support Associate
WSSU,59,"AUG 01, 2007",Parking / Traffic Attendant,40473.63,Police & Public Safety,Property Security Supervisor
WSSU,36,"JAN 10, 2020",Office / Admin Support / Clerical Manager,34000.00,Library Services,Admin Support Associate
WSSU,62,"SEP 01, 2005",Office / Admin Support / Clerical Manager,34822.00,Management and Marketing,Administrative Support Associate
WSSU,39,"APR 01, 2013",Media / Public Relations Professional,52241.00,Marketing & Communications,Public Communication Specialist
WSSU,39,"APR 01, 2019","Administrative / Office / Clerical Support Staff, Other",36977.00,School of Health Sciences,Admin Support Associate
WSSU,57,"SEP 01, 2016","IT Security Professional, Analyst/Engineer, Senior",104000.00,Administrative Data Center,Director of Systems Operations
WSSU,72,"APR 01, 1970",Professor (Primary) and Department Chair/Head,162974.00,Computer Science,Professor & Chair
WSSU,43,"JUL 01, 2010",Machinist,34147.00,Housing & Residence Life,Facility Maintenance Technician Mechanical Trade
WSSU,32,"JAN 10, 2020","Research Professional, Life Sciences, Research Associate",49000.00,Psychological Sciences,Postdoctoral Research Associate
WSSU,30,"JUL 10, 2018",Head Coach - Track and Field,56000.00,Women s Track & Field,Head Coach - Track & Field
WSSU,27,"OCT 10, 2019",Institutional Assessment / Academic Assessment Professional,35000.00,Institutional Assessment  Research,Statistical Analyst
WSSU,59,"AUG 13, 2001",Associate Professor,78463.00,Biological Sciences,Associate Professor
WSSU,28,"OCT 01, 2019",Student Affairs / Student Services Professional,34521.00,Admissions,Student Services Specialist
WSSU,49,"NOV 01, 1994",Accounting Assistant,50000.00,Accounting,Accountant
WSSU,54,"AUG 01, 2003",Office / Admin Support / Clerical Manager,36023.00,Clinical Laboratory Science,Administrative Support Associate
WSSU,50,"AUG 14, 2006",Assoc/Asst Dept Chair/ Director/ Head AC,109596.00,Health Care Management,Associate Professor & Co-Chair Healthcare Management
WSSU,36,"AUG 01, 2012","Research Professional, Life Sciences, Research Assistant",42596.00,Biological Sciences,Research Technician
WSSU,32,"AUG 12, 2019","IT (Information Technology) Professional, Administrative Computing Assoc Director",79000.00,Information Technology Services,Information Technology Manager I
WSSU,59,"JAN 02, 2008",Lecturer,65289.00,Computer Science,Lecturer
WSSU,48,"AUG 06, 2012",Associate Professor,175355.00,Chemistry,Associate Professor
WSSU,56,"AUG 18, 2008",Professor,81082.00,Economics and Finance,Associate Professor
WSSU,57,"JUL 01, 1997",Professor (Primary) and Department Chair/Head,263703.16,Biological Sciences,Professor/Interim Dir BRIC
WSSU,60,"JUN 16, 2008",Student Admissions / Recruitment Professional,38132.00,Admissions,Student Services Specialist
WSSU,43,"NOV 01, 2019",Carpenter (Journeyman),35241.00,Facilities Management,Facility Maint-Mech Trade
WSSU,41,"AUG 10, 2010",Associate Professor,71810.00,Biological Sciences,Associate Professor
WSSU,52,"OCT 01, 2015",Office / Admin Support / Clerical Manager,37672.00,Music,Admin Support Associate
WSSU,60,"JAN 01, 2016",General Maintenance Worker,31200.00,Facilities Management,Building Environmental Services Technician
WSSU,42,"OCT 10, 2018",Facilities Management / Maintenance Professional,40401.00,Facilities Management,Facility Maint Tech-Bldg Trade
WSSU,49,"AUG 01, 2018",Assistant Coach - Football,42000.00,Football,Assistant Football Coach
WSSU,40,"DEC 01, 2019",Office / Admin Support / Clerical Manager,34320.00,World Languages and Culture,Admin Support Associate
WSSU,68,"JUN 01, 2003",Assistant Professor,86594.00,Nursing,Assistant Professor
WSSU,63,"AUG 21, 2017",Research / Sponsored Projects Development Professional,70000.00,Sponsored Programs,Sponsors Programs Compliance Officer
WSSU,67,"AUG 14, 1989",Professor,95525.00,Management and Marketing,Professor
WSSU,38,"AUG 08, 2013",Associate Professor,65236.00,Art and Visual Studies,Associate Professor
WSSU,50,"AUG 07, 2014",Assistant Professor,62964.00,Therapeutic Recreation,Assistant Professor
WSSU,32,"AUG 10, 2017","Administrative / Office / Clerical Support Staff, Other",31824.00,Business Services,Admin Support Associate
WSSU,44,"AUG 10, 2010",Associate Professor,68227.00,Chemistry,Associate Professor
WSSU,71,"JAN 02, 1992",IT Systems Support Professional,47303.00,Marketing & Communications,Technology Support Analyst
WSSU,58,"AUG 01, 2017",Office / Admin Support / Clerical Manager,53484.00,University Advancement,University Program Specialist
WSSU,57,"JUL 01, 2010",General Maintenance Lead/Supervisor,38159.00,Housing & Residence Life,Building Environmental Services Technician Supervisor
WSSU,56,"AUG 02, 2010",Associate Professor,154880.57,Economics and Finance,Associate Professor
WSSU,53,"AUG 11, 2016",Assistant Professor,59338.00,Exercise Physiology,Professor
WSSU,66,"AUG 15, 2005",Associate Professor,69981.00,Education,Assistant Professor
WSSU,66,"SEP 27, 2006",Associate Professor,71336.00,Education,Associate Professor
WSSU,53,"AUG 13, 2007",Associate Professor,70273.00,Biological Sciences,Associate Professor
WSSU,49,"NOV 10, 2020","Student Counseling / Student Health Professional AD, Counselor",45800.00,Student Counseling,Counselor
WSSU,43,"MAY 10, 2016",Head Coach - Women's Basketball,90487.00,Women s Basketball,Head Basketball Coach
WSSU,50,"FEB 01, 2013",Athletics Training Professional,60000.00,Athletic Department,Head Athletic Trainer
WSSU,46,"SEP 01, 2011",Administrative Assistant,36376.18,Nursing - Student Affairs,University Program Associate
WSSU,52,"AUG 14, 2006","Assoc/Asst Dean, Arts and Sciences",130000.00,English,"Associate Dean, Arts, Humanities & Social Sciences"
WSSU,40,"APR 01, 2015",Chief Enrollment Services Officer,108660.85,Enrollment Management,Asst VC Enrollment Services
WSSU,55,"AUG 01, 2018",Assistant Professor,60000.00,Health Physical Ed & Sports Studies,Assistant Professor
WSSU,69,"AUG 01, 1990",Professor,91475.00,Music,Professor
WSSU,51,"AUG 18, 2003",Instructor,60000.00,University College,"Writing Program Coordinator and Faculty/Instructor, First Year Experience"
WSSU,61,"MAR 01, 1999",Library Professional,61349.00,Library Services,Assistant Director of Finance and Collection
WSSU,44,"JUL 01, 2018",Student Affairs / Student Services Professional,41885.00,Financial Aid,Student Services Specialist
WSSU,55,"AUG 13, 2007",Associate Professor,87572.00,Psychological Sciences,Associate Professor
WSSU,62,"AUG 14, 2006",Associate Professor,73288.00,History Politics and Social Justice,Associate Professor
WSSU,57,"AUG 15, 2008",Associate Professor,71292.00,Mathematics,Professor
WSSU,60,"JUL 01, 2003",IT (Information Technology) Professional,66084.00,Administrative Data Center,Business and Technology Application Analyst
WSSU,48,"AUG 01, 2015",Assistant Professor,59338.00,World Languages and Culture,Associate Professor
WSSU,57,"FEB 01, 2012",Library Professional,35582.00,Library Services,University Library Technician
WSSU,70,"AUG 13, 1990",Associate Professor,81753.00,History Politics and Social Justice,Associate Professor
WSSU,35,"JUN 20, 2010",Office / Admin Support / Clerical Manager,35800.00,University College,University Program Associate
WSSU,54,"JAN 01, 2014","Administrative / Office / Clerical Support Staff, Other",31200.00,Admissions,Admin Support Associate
WSSU,44,"FEB 16, 2009",Associate Professor,71664.00,Biological Sciences,Assistant Professor
WSSU,40,"AUG 01, 2018",Assistant Professor,66500.00,Biological Sciences,Associate Professor
WSSU,37,"AUG 24, 2009",Instructor,105304.00,University College,Instructor
WSSU,39,"OCT 09, 2020","Student Housing Professional, Residence Hall Mgr (R&B Included)",54000.00,Housing & Residence Life,Assistant Director for Resid
WSSU,40,"AUG 12, 2019",Assoc/Asst Provost,135000.00,Education,Assoc Professor/Assoc Provost
